token,rating-human,specificity1,specificity2,specificity3
ricochet,3.29,3.0987952340593092,3.097190304291201,2.0
zipper,4.83,3.2798623546250893,3.297907386963049,2.2857142857142856
modifier,2.41,2.7637812517584495,2.7317973863412313,2.0
light,4.21,2.8918896345038756,2.8747534537526587,2.428571428571429
foam,4.85,3.008261673776419,2.998447196503588,2.2857142857142856
pinstripe,4.59,3.4609294751908695,3.495393602538275,2.571428571428571
mediocrity,1.33,2.9177281134935296,2.8997040887159753,1.7142857142857144
adviser,3.67,3.008261673776419,2.951839157825062,2.428571428571429
placebo,3.17,3.0987952340593092,2.8447952832783545,2.142857142857143
whirlpool,4.64,3.1893287943421993,3.195933412078814,2.2857142857142856
toxicology,2.4,3.641996595756649,3.6896489510168786,2.857142857142857
doorpost,4.7,3.4609294751908695,3.495393602538275,2.571428571428571
scab,4.71,3.2798623546250893,3.2480684811879006,2.2857142857142856
drywall,4.7,2.8647693756641224,2.8451739405521765,2.0
headdress,4.71,2.6965597412397724,2.661711122882959,2.2857142857142856
retrovirus,2.6,3.4079707373614623,3.527579549981923,2.7142857142857144
shrub,4.92,2.4095751450332856,2.3487028767868914,2.2857142857142856
automaton,3.46,3.2798623546250893,3.2480684811879006,2.2857142857142856
correspondent,3.44,3.1893287943421993,3.1493253734002877,2.2857142857142856
subway,4.86,3.3703959149079794,3.3934196276540396,2.428571428571429
monogram,4.57,2.9177281134935296,2.8997040887159753,1.7142857142857144
bedclothes,4.63,2.728742670512403,2.6968123874763785,2.0
penetration,3.52,2.9023441981266593,2.882925165982747,2.142857142857143
dyke,4.24,3.3703959149079794,3.3468115889755135,2.428571428571429
typewriting,4.43,2.707515696341364,2.670429692567426,1.7142857142857144
immobility,3.52,2.8271945532106395,2.8009609809283624,1.7142857142857144
growth,2.89,2.3486882728065357,2.2822948070269815,1.5714285714285714
mastership,2.36,3.008261673776419,2.998447196503588,1.8571428571428572
debit,3.66,3.1893287943421993,3.195933412078814,2.142857142857143
checkers,4.89,3.2798623546250893,3.2946765198664267,2.2857142857142856
mutant,4.2,2.8647693756641224,2.8451739405521765,1.8571428571428572
renewal,2.29,3.317437177078572,3.3356586123936194,2.571428571428571
brushwork,3.3,3.008261673776419,2.998447196503588,1.8571428571428572
overlap,3.07,2.8647693756641224,2.841943073455555,1.8571428571428572
expiration,2.61,2.9177281134935296,2.8997040887159753,1.7142857142857144
bloodlust,2.31,3.008261673776419,2.998447196503588,1.8571428571428572
harmony,2.46,2.9177281134935296,2.8997040887159753,1.8571428571428572
hallucinogen,3.16,2.9351689582667913,2.666331441399148,2.142857142857143
interplay,2.0,3.0987952340593092,3.097190304291201,2.0
butler,4.63,3.4609294751908695,3.4455546967631263,2.571428571428571
miser,2.36,3.3703959149079794,3.3468115889755135,2.571428571428571
drip,4.14,3.0987952340593092,3.097190304291201,2.142857142857143
microbiologist,4.28,3.2798623546250893,3.2480684811879006,2.428571428571429
temperance,2.1,3.4079707373614623,2.956051612863936,2.7142857142857144
arsenal,3.86,3.1893287943421993,3.1991642791754358,2.142857142857143
expressiveness,1.88,2.7366609929277494,2.7022178731407496,1.5714285714285714
shuttle,4.63,3.2798623546250893,3.297907386963049,2.2857142857142856
drainpipe,4.86,3.1363700565127925,3.1414032639150156,2.428571428571429
projector,4.64,3.1893287943421993,3.1991642791754358,2.142857142857143
decoration,3.53,2.1794433966173212,2.0977028722820883,1.7142857142857144
striker,3.73,3.3703959149079794,3.3468115889755135,2.428571428571429
lowercase,3.57,3.0987952340593092,3.097190304291201,2.0
backer,2.8,3.4609294751908695,3.4455546967631263,2.571428571428571
scroll,4.11,2.663568277418121,2.622497139049156,1.7142857142857144
cologne,4.76,3.3703959149079794,3.396650494750662,2.428571428571429
coatroom,4.83,3.1893287943421993,3.1991642791754358,2.142857142857143
admission,2.83,3.0458364962299025,3.0394292890307804,2.142857142857143
circumstances,1.59,2.4392218330894258,2.377807047717972,1.7142857142857144
asphyxiation,3.63,3.1893287943421993,3.195933412078814,2.142857142857143
blackboard,4.72,3.008261673776419,3.00167806360021,1.8571428571428572
visitation,3.08,3.008261673776419,2.998447196503588,2.0
lunchroom,4.63,3.1893287943421993,3.1991642791754358,2.142857142857143
humanity,2.36,2.9177281134935296,2.8997040887159753,1.7142857142857144
demigod,2.57,3.2798623546250893,3.2480684811879006,2.2857142857142856
plainclothesman,4.08,3.641996595756649,3.6430409123383525,2.857142857142857
adorability,1.41,3.0987952340593092,3.097190304291201,2.0
overage,2.43,2.9177281134935296,2.8997040887159753,1.7142857142857144
hyacinth,4.5,3.3703959149079794,3.4865974574547307,2.428571428571429
piping,4.4,3.0987952340593092,3.100421171387823,2.0
integrity,1.44,2.5555938723619693,2.5047316575655234,1.5714285714285714
hydroplane,3.59,3.4079707373614623,3.437632587277854,2.7142857142857144
embolism,2.89,2.8271945532106395,2.8009609809283624,1.5714285714285714
pus,4.52,3.0987952340593092,3.097190304291201,2.0
vein,4.63,2.5931686948154526,2.5489446171893384,2.2857142857142856
masterpiece,3.11,3.1893287943421993,3.1991642791754358,2.142857142857143
chalkboard,4.97,3.008261673776419,3.00167806360021,1.8571428571428572
hearth,4.38,3.1363700565127925,3.1414032639150156,2.2857142857142856
latch,4.79,3.3703959149079794,3.396650494750662,2.428571428571429
bolero,4.56,3.008261673776419,2.998447196503588,1.8571428571428572
thumbprint,4.69,3.2798623546250893,3.2946765198664267,2.2857142857142856
detonator,4.76,3.0458364962299025,3.0426601561274027,2.142857142857143
pubescence,2.44,3.008261673776419,2.998447196503588,1.8571428571428572
vocabulary,3.03,3.5514630354737595,3.5941367103258877,2.7142857142857144
rag,4.67,3.1893287943421993,3.1991642791754358,2.2857142857142856
boarding,3.44,3.008261673776419,2.998447196503588,1.8571428571428572
shaker,4.11,3.1893287943421993,3.1493253734002877,2.142857142857143
pixel,3.93,2.9177281134935296,2.902934955812597,1.7142857142857144
presumption,1.85,3.2798623546250893,3.2946765198664267,2.2857142857142856
aphid,4.76,3.2507170580387044,3.266119206389725,2.7142857142857144
bowling,4.56,2.844635397983901,2.819983354624382,2.0
hype,1.75,2.9177281134935296,2.8997040887159753,1.7142857142857144
bassoon,4.67,3.4079707373614623,3.437632587277854,2.7142857142857144
cyclist,4.84,3.4609294751908695,3.4455546967631263,2.571428571428571
handgun,5.0,3.116236078832571,3.1194435450838425,2.571428571428571
ax,4.9,3.116236078832571,3.1194435450838425,2.571428571428571
youngster,3.76,2.8493854603063054,2.7785561120438,2.2857142857142856
breasts,5.0,2.9177281134935296,2.902934955812597,1.8571428571428572
adjudication,2.35,3.008261673776419,2.998447196503588,1.8571428571428572
heater,4.8,2.728742670512403,2.6968123874763785,2.0
eminence,1.95,2.9177281134935296,2.8997040887159753,1.8571428571428572
reception,2.93,3.008261673776419,2.998447196503588,1.8571428571428572
gradation,2.53,2.9177281134935296,2.8997040887159753,1.8571428571428572
clover,4.69,3.025702518549681,3.0207004372962296,2.2857142857142856
catchphrase,3.17,4.18519795745399,3.5532974045719277,3.7142857142857144
intrusion,2.25,3.1893287943421993,3.195933412078814,2.142857142857143
knothole,3.96,3.4609294751908695,3.4921627354416525,2.571428571428571
windbreak,3.96,3.3703959149079794,3.396650494750662,2.428571428571429
mileage,3.47,3.0987952340593092,3.097190304291201,2.0
dome,4.74,3.008261673776419,2.998447196503588,1.8571428571428572
cryogenics,3.7,3.3703959149079794,3.3934196276540396,2.428571428571429
liability,1.96,2.8647693756641224,2.841943073455555,1.8571428571428572
rasp,3.17,2.9177281134935296,2.8997040887159753,1.7142857142857144
sedation,2.87,3.008261673776419,2.998447196503588,1.8571428571428572
brine,4.24,3.641996595756649,3.4022889706789385,3.0
roulette,4.15,2.754101837701011,2.7212402468367687,1.8571428571428572
furies,2.78,2.9553029359470124,2.9406861812431675,2.0
railcar,4.59,2.9448483723242296,2.9325144690130793,2.428571428571429
geologist,4.41,3.0696499374729243,3.0187940850393513,2.2857142857142856
jackrabbit,4.66,3.5890378579272424,3.63511880285308,3.0
marmalade,4.83,3.2798623546250893,3.297907386963049,2.428571428571429
minuteman,3.88,3.732530156039539,3.7417840201259653,3.0
exile,2.15,3.1893287943421993,3.1493253734002877,2.428571428571429
ferret,4.97,3.641996595756649,3.6928798181135005,2.857142857142857
timekeeping,2.92,2.9177281134935296,2.8997040887159753,1.8571428571428572
agriculture,3.67,3.2798623546250893,3.2946765198664267,2.2857142857142856
autograph,4.23,2.663568277418121,2.622497139049156,1.7142857142857144
sperm,4.82,3.1893287943421993,3.1991642791754358,2.142857142857143
humor,2.26,2.374526751796189,2.307245441990298,1.5714285714285714
overestimation,2.0,3.1893287943421993,3.195933412078814,2.142857142857143
temptation,1.84,2.9177281134935296,2.8997040887159753,2.0
hazelnut,4.6,3.3703959149079794,3.396650494750662,2.7142857142857144
vogue,2.15,2.9023441981266593,2.882925165982747,2.142857142857143
fumigation,3.0,3.3703959149079794,3.3934196276540396,2.428571428571429
cleric,4.39,3.2507170580387044,3.216280300614577,2.571428571428571
shoelace,5.0,3.1893287943421993,3.1991642791754358,2.142857142857143
fastball,3.79,3.0987952340593092,3.097190304291201,2.142857142857143
aerialist,3.84,3.3703959149079794,3.3468115889755135,2.571428571428571
thunderclap,3.96,3.1893287943421993,3.195933412078814,2.142857142857143
nougat,4.21,3.2798623546250893,3.297907386963049,2.2857142857142856
prong,4.73,3.008261673776419,3.00167806360021,2.0
provoker,2.77,3.2798623546250893,3.2480684811879006,2.428571428571429
shutdown,3.85,3.0987952340593092,3.097190304291201,2.2857142857142856
booze,4.48,3.519092579501984,3.2682400667596454,3.4285714285714284
esophagus,4.59,3.2798623546250893,3.297907386963049,2.2857142857142856
forecast,2.78,2.8647693756641224,2.841943073455555,1.8571428571428572
slightness,2.11,3.008261673776419,2.998447196503588,2.0
hater,2.21,2.979116377190034,2.9200509772517385,2.142857142857143
bigamist,2.83,3.4609294751908695,3.4455546967631263,2.571428571428571
semicircle,4.21,3.008261673776419,2.998447196503588,1.8571428571428572
sorrow,2.36,2.7366609929277494,2.7022178731407496,1.8571428571428572
movement,3.63,2.447874818932733,2.387244682899685,2.0
blocker,3.67,3.5514630354737595,3.5442978045507396,2.7142857142857144
scriptwriter,4.39,3.2798623546250893,3.2480684811879006,2.428571428571429
hibernation,3.26,3.0987952340593092,3.097190304291201,2.0
undertaker,4.07,3.2798623546250893,3.2480684811879006,2.428571428571429
puffin,4.38,3.3703959149079794,3.396650494750662,2.7142857142857144
enforcement,2.48,2.6892610650133424,2.6505197384803187,2.0
sacking,3.23,2.9177281134935296,2.902934955812597,1.8571428571428572
party,3.89,2.446097753169024,2.385306473519133,1.7142857142857144
cowpox,4.18,3.732530156039539,3.7883920588044915,3.0
photojournalism,2.62,3.1363700565127925,3.1414032639150156,2.2857142857142856
verbiage,2.54,2.9177281134935296,2.8997040887159753,1.7142857142857144
repayment,2.73,3.2798623546250893,3.2946765198664267,2.2857142857142856
chance,1.64,2.573034717135231,2.523754031261543,1.8571428571428572
infidel,2.03,3.0987952340593092,3.050582265612675,2.2857142857142856
apostrophe,3.88,3.008261673776419,2.998447196503588,1.8571428571428572
infringement,2.25,2.8271945532106395,2.8009609809283624,2.0
breastplate,4.67,3.2798623546250893,3.297907386963049,2.428571428571429
fuselage,4.79,3.0987952340593092,3.100421171387823,2.0
coastguard,4.45,3.008261673776419,2.998447196503588,2.0
gist,1.81,2.9177281134935296,2.8997040887159753,1.7142857142857144
pizzazz,1.8,2.9177281134935296,2.8997040887159753,1.7142857142857144
patio,4.89,3.008261673776419,3.00167806360021,2.0
diagnoses,2.43,2.9553029359470124,2.9406861812431675,2.142857142857143
igniter,4.37,2.7366609929277494,2.7054487402373715,1.7142857142857144
initiation,2.17,2.888582816907144,2.8679159081426517,2.0
participant,3.38,3.025702518549681,2.9708615315210807,2.428571428571429
syntax,2.08,2.9177281134935296,2.8997040887159753,1.7142857142857144
triplet,4.36,3.0987952340593092,3.097190304291201,2.0
ohm,2.48,3.0987952340593092,3.097190304291201,2.0
hoe,4.74,3.0987952340593092,3.100421171387823,2.142857142857143
plainness,2.43,3.008261673776419,2.998447196503588,1.8571428571428572
whippersnapper,2.53,3.3703959149079794,3.3468115889755135,2.428571428571429
respiration,3.89,2.9177281134935296,2.902934955812597,1.7142857142857144
corruption,2.39,2.9177281134935296,2.8997040887159753,2.0
drama,2.34,2.721277077560879,2.685438950407521,1.8571428571428572
lotus,4.35,3.3703959149079794,3.396650494750662,2.428571428571429
semiconductor,4.28,3.1363700565127925,3.231350226619084,2.2857142857142856
chessboard,4.68,3.1893287943421993,3.1991642791754358,2.142857142857143
hunchback,4.32,3.1893287943421993,3.195933412078814,2.142857142857143
sideburns,4.96,3.2798623546250893,3.297907386963049,2.2857142857142856
silverback,4.0,3.9135972766053198,3.989109141476339,3.2857142857142856
stigma,1.76,3.1893287943421993,3.1991642791754358,2.142857142857143
stead,2.76,3.1893287943421993,3.195933412078814,2.2857142857142856
function,1.92,2.3390088587490974,2.2685068004258966,1.5714285714285714
attachment,3.04,3.008261673776419,2.998447196503588,1.8571428571428572
whale,4.96,3.2798623546250893,3.2480684811879006,2.2857142857142856
factor,2.79,2.9177281134935296,2.8997040887159753,2.142857142857143
conditioner,4.21,3.4609294751908695,3.4921627354416525,2.571428571428571
frog,5.0,2.8493854603063054,2.8283950178189485,2.428571428571429
faceplate,4.58,3.0987952340593092,3.100421171387823,2.0
ringing,3.86,2.9177281134935296,2.8997040887159753,1.8571428571428572
possessiveness,1.73,3.1893287943421993,3.195933412078814,2.142857142857143
needles,4.96,3.2798623546250893,3.297907386963049,2.2857142857142856
defibrillation,3.0,3.3703959149079794,3.3934196276540396,2.428571428571429
sandblaster,4.47,3.2798623546250893,3.297907386963049,2.2857142857142856
database,4.0,2.31754885629093,2.2451008134169292,1.7142857142857144
financier,3.46,3.0458364962299025,2.9928212503522538,2.2857142857142856
policewoman,4.89,3.4609294751908695,3.4455546967631263,2.7142857142857144
lovebird,4.62,3.5514630354737595,3.5941367103258877,2.7142857142857144
montage,2.93,3.2798623546250893,3.297907386963049,2.428571428571429
baboon,4.92,3.5514630354737595,3.5941367103258877,3.0
pi,3.25,3.2798623546250893,3.2946765198664267,2.2857142857142856
cab,4.88,3.2798623546250893,3.297907386963049,2.2857142857142856
crutch,4.5,3.2798623546250893,3.297907386963049,2.2857142857142856
meadow,4.86,3.5514630354737595,3.552739845379052,2.7142857142857144
stone,4.72,2.46920708317266,2.413742215535072,1.7142857142857144
chord,4.29,3.008261673776419,2.998447196503588,1.8571428571428572
tinting,3.9,3.3703959149079794,3.3934196276540396,2.428571428571429
straightjacket,4.69,3.3703959149079794,3.396650494750662,2.428571428571429
causality,2.04,2.7366609929277494,2.7022178731407496,1.4285714285714286
gaze,3.43,3.3703959149079794,3.3934196276540396,2.428571428571429
alfalfa,4.69,3.3703959149079794,3.396650494750662,2.428571428571429
matchstick,4.96,3.1893287943421993,3.1991642791754358,2.142857142857143
dozen,4.66,3.008261673776419,2.998447196503588,2.0
schnauzer,4.42,3.8230637163224293,3.8903660336887262,3.4285714285714284
rodeo,4.81,3.4609294751908695,3.4921627354416525,2.571428571428571
zinger,2.2,3.008261673776419,2.998447196503588,1.8571428571428572
chameleon,4.68,3.1893287943421993,3.1493253734002877,2.142857142857143
theorist,2.54,3.2798623546250893,3.2480684811879006,2.2857142857142856
jungle,4.66,2.7366609929277494,2.7054487402373715,1.5714285714285714
screen,4.6,2.9177281134935296,2.902934955812597,1.8571428571428572
corporal,2.8,3.641996595756649,3.6430409123383525,2.857142857142857
baseline,2.86,2.9177281134935296,2.8997040887159753,1.7142857142857144
restfulness,2.3,2.9177281134935296,2.8997040887159753,1.7142857142857144
cream,4.83,3.0987952340593092,3.097190304291201,2.0
hemp,4.85,3.4609294751908695,3.585340565242343,2.857142857142857
list,4.43,2.419087855409204,2.355847328886799,1.8571428571428572
dick,4.35,3.641996595756649,3.6430409123383525,2.857142857142857
wheatgrass,4.69,3.206769639115461,3.2181866528714553,2.571428571428571
album,4.69,2.9177281134935296,2.902934955812597,2.0
cloud,4.54,2.6236816721556204,2.582224499266284,1.8571428571428572
bleach,4.74,3.1893287943421993,3.195933412078814,2.142857142857143
dissenter,2.48,2.888582816907144,2.8213078694641256,2.142857142857143
reason,1.93,2.7366609929277494,2.7022178731407496,1.7142857142857144
prudence,1.58,3.317437177078572,3.4288364421943096,2.7142857142857144
phonetics,2.38,3.4609294751908695,3.4921627354416525,2.571428571428571
disciple,3.29,2.8047487927214,2.7298718090663616,2.2857142857142856
deformation,3.0,3.008261673776419,2.998447196503588,2.0
wrestling,4.38,3.3703959149079794,3.3934196276540396,2.428571428571429
omega,3.08,3.008261673776419,2.998447196503588,1.8571428571428572
summons,2.97,4.3662650780197705,4.572771643118472,4.0
tryout,2.64,3.116236078832571,3.1162126779872206,2.428571428571429
ejector,3.67,3.1893287943421993,3.1493253734002877,2.142857142857143
furnace,4.69,2.8761341333460875,2.857569249972457,2.2857142857142856
extermination,2.37,3.1893287943421993,3.195933412078814,2.142857142857143
slop,3.44,3.008261673776419,3.00167806360021,1.8571428571428572
transcript,4.07,2.9177281134935296,2.8997040887159753,1.7142857142857144
ruse,1.57,3.3703959149079794,3.3934196276540396,2.428571428571429
repellent,3.32,3.3703959149079794,3.4865974574547307,2.428571428571429
railroad,5.0,2.979116377190034,2.9666590159302646,2.2857142857142856
pesticide,4.54,2.8822102204464377,2.954143276952264,2.2857142857142856
husk,4.86,3.1893287943421993,3.2891112418795045,2.2857142857142856
edge,4.24,2.9553029359470124,2.94391704833979,2.0
malice,1.72,3.1893287943421993,3.195933412078814,2.142857142857143
needlepoint,4.48,3.0987952340593092,3.100421171387823,2.0
hubby,4.27,3.206769639115461,3.168347747096307,2.571428571428571
diagnostician,3.89,3.641996595756649,3.6430409123383525,3.0
economics,1.77,3.0458364962299025,3.0394292890307804,2.2857142857142856
maturity,1.81,2.9177281134935296,2.8997040887159753,1.8571428571428572
implication,1.61,3.2798623546250893,3.2946765198664267,2.2857142857142856
skittles,4.93,3.1893287943421993,3.195933412078814,2.142857142857143
squad,3.65,3.0987952340593092,3.097190304291201,2.142857142857143
asset,2.92,2.359142836429319,2.2904665192570697,1.5714285714285714
sheriff,4.5,3.4609294751908695,3.4455546967631263,2.571428571428571
arts,3.75,2.3890842053394983,2.3231229596740812,2.0
facilitation,1.81,2.9177281134935296,2.8997040887159753,1.7142857142857144
waxwork,3.96,3.2798623546250893,3.297907386963049,2.2857142857142856
settlement,3.07,2.7366609929277494,2.7022178731407496,1.7142857142857144
avalanche,4.32,3.1893287943421993,3.195933412078814,2.2857142857142856
astrologist,3.87,3.4609294751908695,3.4455546967631263,2.571428571428571
toenail,4.86,3.0987952340593092,3.100421171387823,2.142857142857143
peony,4.48,3.4609294751908695,3.495393602538275,2.571428571428571
turkey,4.89,3.4609294751908695,3.495393602538275,2.7142857142857144
fiasco,2.28,3.008261673776419,2.998447196503588,1.8571428571428572
clothier,3.69,3.4609294751908695,3.4455546967631263,2.571428571428571
statuette,4.54,3.2798623546250893,3.297907386963049,2.2857142857142856
episode,3.22,2.707515696341364,2.670429692567426,1.7142857142857144
tablespoonful,4.24,2.9177281134935296,2.8997040887159753,1.7142857142857144
purist,2.38,3.4609294751908695,3.4455546967631263,2.571428571428571
expatriate,2.77,3.1893287943421993,3.1493253734002877,2.428571428571429
snails,4.82,3.1363700565127925,3.1414032639150156,2.428571428571429
ashcan,4.78,3.1893287943421993,3.1991642791754358,2.142857142857143
anonymity,1.88,3.0987952340593092,3.097190304291201,2.0
misery,2.04,3.0987952340593092,3.097190304291201,2.2857142857142856
warehousing,3.29,3.4609294751908695,3.4921627354416525,2.7142857142857144
wing,4.86,2.7742358153812323,2.746430832764564,1.8571428571428572
emphysema,3.65,3.3703959149079794,3.3934196276540396,2.571428571428571
brain,4.69,3.0987952340593092,3.100421171387823,2.0
tiling,3.9,3.3703959149079794,3.3934196276540396,2.428571428571429
fanatic,2.25,3.4609294751908695,3.4455546967631263,2.571428571428571
ticket,4.7,2.798049256624254,2.7691728003550384,2.0
inefficiency,1.57,3.008261673776419,2.998447196503588,1.8571428571428572
lap,4.11,3.2798623546250893,3.297907386963049,2.2857142857142856
propane,4.59,3.0987952340593092,3.100421171387823,2.0
dentistry,3.64,3.2798623546250893,3.2946765198664267,2.7142857142857144
rottenness,2.69,3.1893287943421993,3.195933412078814,2.142857142857143
caveman,4.3,3.2798623546250893,3.2480684811879006,2.2857142857142856
finesse,1.86,3.2798623546250893,3.2946765198664267,2.2857142857142856
axe,5.0,3.116236078832571,3.1194435450838425,2.571428571428571
unfamiliarity,2.2,2.8118106378437693,2.7841820581951344,2.0
media,3.57,2.4650603120790793,2.409219416874533,1.8571428571428572
volition,1.68,2.9177281134935296,2.8997040887159753,1.8571428571428572
holly,4.5,3.116236078832571,3.1194435450838425,2.571428571428571
humbleness,1.76,3.0987952340593092,3.097190304291201,2.0
horn,5.0,3.1893287943421993,3.1991642791754358,2.142857142857143
stagecoach,4.93,3.641996595756649,3.6928798181135005,2.857142857142857
patchwork,3.67,3.0987952340593092,3.097190304291201,2.0
wakefulness,2.0,3.2269036167956826,3.2369155046060065,2.428571428571429
phraseology,1.69,2.7742358153812323,2.7431999656679418,1.7142857142857144
scoliosis,4.12,3.1893287943421993,3.195933412078814,2.142857142857143
shaver,4.35,3.4609294751908695,3.4455546967631263,2.571428571428571
mouthpiece,4.66,3.0987952340593092,3.100421171387823,2.0
ladybird,4.76,3.2507170580387044,3.266119206389725,2.571428571428571
employment,3.3,2.8271945532106395,2.8009609809283624,1.5714285714285714
sessions,3.66,3.4609294751908695,3.4455546967631263,2.571428571428571
bugle,4.84,3.3703959149079794,3.396650494750662,2.428571428571429
jogger,4.68,3.3703959149079794,3.3468115889755135,2.428571428571429
viscosity,2.96,2.6837022550983427,2.644456857880329,1.7142857142857144
monarchy,2.55,2.7742358153812323,2.7431999656679418,1.8571428571428572
erotica,3.28,3.008261673776419,2.998447196503588,2.0
examination,3.93,2.707515696341364,2.670429692567426,2.142857142857143
month,4.2,2.3647016463443187,2.296529399857059,1.7142857142857144
venture,2.6,2.7408077640213295,2.7067406718012887,2.142857142857143
otter,4.86,3.5514630354737595,3.6840836730299564,2.7142857142857144
meteorite,4.6,2.888582816907144,2.8711467752392736,2.0
vermin,4.48,3.2798623546250893,3.2480684811879006,2.2857142857142856
dork,3.1,3.2798623546250893,3.2480684811879006,2.428571428571429
poundage,2.6,3.1893287943421993,3.195933412078814,2.142857142857143
harm,2.62,2.6106095395977675,2.5647361237887347,2.142857142857143
remover,3.68,3.2798623546250893,3.387854349667118,2.2857142857142856
possibility,1.33,3.0987952340593092,3.097190304291201,2.0
knocker,3.88,3.4609294751908695,3.4455546967631263,2.571428571428571
advertising,3.88,2.573034717135231,2.523754031261543,1.7142857142857144
prude,2.39,3.3703959149079794,3.3468115889755135,2.428571428571429
culture,2.04,2.6045334524974173,2.5581090595129963,1.7142857142857144
irony,1.59,2.9177281134935296,2.8997040887159753,1.7142857142857144
telegraph,4.59,3.1893287943421993,3.1991642791754358,2.142857142857143
sociologist,3.96,3.2269036167956826,3.19030746592748,2.428571428571429
nighttime,3.86,2.7742358153812323,2.7431999656679418,1.7142857142857144
recognition,2.39,3.008261673776419,2.998447196503588,1.8571428571428572
flasher,4.1,3.1893287943421993,3.1493253734002877,2.2857142857142856
convent,3.96,3.4079707373614623,3.437632587277854,2.7142857142857144
cleanup,3.04,3.3703959149079794,3.3934196276540396,2.428571428571429
windscreen,4.59,3.1893287943421993,3.1991642791754358,2.142857142857143
comrade,3.69,3.0696499374729243,3.0187940850393513,2.2857142857142856
paprika,5.0,3.4609294751908695,3.495393602538275,2.571428571428571
query,2.89,3.1893287943421993,3.195933412078814,2.142857142857143
congresswoman,4.48,3.4609294751908695,3.4455546967631263,2.7142857142857144
modulation,2.64,3.0987952340593092,3.097190304291201,2.0
rebound,2.69,2.8271945532106395,2.8009609809283624,1.8571428571428572
alphabet,4.31,3.2507170580387044,3.262888339293103,2.7142857142857144
equity,2.22,2.9177281134935296,2.8997040887159753,1.7142857142857144
sneaker,4.69,3.0987952340593092,3.100421171387823,2.142857142857143
hysterics,2.31,3.1893287943421993,3.195933412078814,2.142857142857143
blowtorch,4.93,3.1893287943421993,3.1991642791754358,2.2857142857142856
backstairs,4.33,3.0987952340593092,3.100421171387823,2.0
tinfoil,4.96,3.1893287943421993,3.1991642791754358,2.142857142857143
delicacy,2.81,2.9177281134935296,2.8997040887159753,1.7142857142857144
dumpster,4.68,3.0987952340593092,3.100421171387823,2.0
pillowcase,4.93,3.3703959149079794,3.396650494750662,2.428571428571429
programmer,3.86,3.1893287943421993,3.1493253734002877,2.428571428571429
sleepwear,4.89,3.0696499374729243,3.0686329908144994,2.2857142857142856
outlaw,3.61,2.8717556568236544,2.802954829146337,2.571428571428571
devotee,2.86,3.025702518549681,2.9708615315210807,2.2857142857142856
speller,3.07,3.3703959149079794,3.3468115889755135,2.428571428571429
jive,2.54,3.2798623546250893,3.2946765198664267,2.2857142857142856
snapper,4.52,3.641996595756649,3.6430409123383525,2.857142857142857
badness,2.26,2.4016470106268892,2.33682495519078,1.5714285714285714
bible,4.61,2.9177281134935296,2.8997040887159753,1.8571428571428572
smudge,4.5,3.008261673776419,2.998447196503588,1.8571428571428572
prairie,4.8,3.5514630354737595,3.552739845379052,2.7142857142857144
match,4.14,2.979116377190034,2.9698898830268865,2.142857142857143
solitude,2.07,3.008261673776419,2.998447196503588,1.8571428571428572
moonshine,4.46,3.4609294751908695,3.495393602538275,2.571428571428571
seesaw,4.92,3.008261673776419,3.00167806360021,1.8571428571428572
score,3.38,3.0696499374729243,3.0654021237178775,2.2857142857142856
tassel,4.73,3.008261673776419,3.00167806360021,2.0
goatee,4.89,3.3703959149079794,3.396650494750662,2.428571428571429
cheesecloth,4.8,3.1893287943421993,3.1991642791754358,2.142857142857143
firmness,3.92,2.9177281134935296,2.8997040887159753,1.7142857142857144
subpoena,3.46,3.1893287943421993,3.195933412078814,2.142857142857143
holdout,2.68,3.3703959149079794,3.3468115889755135,2.428571428571429
manuscript,4.57,2.9177281134935296,2.8997040887159753,1.7142857142857144
missile,4.83,3.1814104719268532,3.1905279264144433,2.7142857142857144
biotech,3.0,3.4079707373614623,3.4344017201812322,2.7142857142857144
orneriness,2.29,3.0987952340593092,3.097190304291201,2.0
impoverishment,2.23,2.7742358153812323,2.7431999656679418,1.8571428571428572
pie,4.92,2.6732476914755594,2.6362851456502403,2.0
interpolation,1.36,2.8271945532106395,2.8009609809283624,1.5714285714285714
kneecap,4.7,3.3703959149079794,3.396650494750662,2.428571428571429
peninsula,4.86,2.8271945532106395,2.8041918480249843,1.5714285714285714
prom,3.72,3.2798623546250893,3.2946765198664267,2.2857142857142856
convenience,2.04,3.008261673776419,2.998447196503588,1.8571428571428572
attentiveness,2.24,3.008261673776419,2.998447196503588,2.0
brassiere,4.64,3.4609294751908695,3.495393602538275,2.7142857142857144
partaker,2.96,3.3703959149079794,3.3468115889755135,2.571428571428571
jaywalker,4.07,3.3703959149079794,3.3468115889755135,2.428571428571429
lavender,4.52,3.1893287943421993,3.1991642791754358,2.428571428571429
vestibule,4.37,3.0987952340593092,3.100421171387823,2.142857142857143
procurement,2.38,3.0987952340593092,3.097190304291201,2.0
deepness,2.78,3.0987952340593092,3.097190304291201,2.0
recitation,3.08,3.008261673776419,2.998447196503588,1.8571428571428572
downside,2.0,3.4609294751908695,3.4921627354416525,2.571428571428571
pedophilia,2.59,3.1893287943421993,3.1991642791754358,2.142857142857143
designer,3.78,3.3703959149079794,3.3468115889755135,2.428571428571429
adjustor,3.43,3.3703959149079794,3.3468115889755135,2.428571428571429
preconception,1.7,3.0987952340593092,3.097190304291201,2.0
